Latitude,Longitude,Depth,Magnitude,Energy,Is_Shallow,Is_Night,Region_Code,Season_Code,Intensity_Index,Risk_Class
1.3813305869187038,-0.3433320979577256,1.0361008050168279,0.2890883059414825,-0.02265784805142817,1,0,0,2,1.308413900833278,1
1.1374443160037766,0.7207002951318273,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,1,0,2,2.012148021909223,2
1.7505009011118473,0.8638157632081986,0.019772974948855264,0.01159281936025158,-0.022677500849626255,1,0,0,2,1.5157982377641739,2
0.47510934053960785,0.4207800533369933,1.0361008050168279,0.2890883059414825,-0.02265784805142817,1,0,0,2,1.308413900833278,1
1.5492112049115132,-1.8367108952763944,1.9122454861099079,-0.8208936403834363,-0.022708236772760453,0,0,0,2,1.119593119060031,1
1.5416941623148206,-1.9449808580819967,1.456650251941506,-0.8208936403834363,-0.022708236772760453,0,0,0,2,1.1616924678705869,1
-0.2765949191296882,0.357311454450951,0.9309634432856584,-0.8208936403834363,-0.022708236772760453,1,0,0,2,1.226230309049152,1
1.217626103701835,-0.3035086633625602,-0.2605933230009303,0.2890883059414825,-0.02265784805142817,1,0,0,0,1.677604323310952,2
0.4567343475254696,0.3685117954308397,0.26509348565491764,2.2315567120100868,-0.021970115385260103,1,1,0,0,1.6536186871590823,2
-1.0282991787989846,0.6472758375969924,0.7557345070670424,-0.5433981538022078,-0.02270126369682387,1,0,0,0,1.278521032038884,1
1.0497454857090256,-2.7078485270456176,-0.7161885571693318,1.399070252266399,-0.022457246938654134,1,1,0,0,2.334091705414699,2
-0.7184299784241968,0.5029158871895214,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,0,2.0926339427855924,2
0.9745750597420958,0.7816799293556723,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,0,2.012148021909223,2
1.0722966134991043,-2.595845117246717,-0.015272812294867932,-0.8208936403834363,-0.022708236772760453,1,1,0,0,1.4426950408889634,1
-1.151077541211636,0.6908327191854527,0.4753682091172568,0.01159281936025158,-0.022677500849626255,1,1,0,0,1.3843030597903885,1
1.804790653199074,0.6435423906036956,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,1,0,0,2.1731198636619613,2
1.4656885093927026,0.9260398797631432,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,0,0,0,2.1731198636619613,2
-0.6507765950539601,0.41331315935040147,1.6318791881601222,-0.5433981538022078,-0.02270126369682387,0,0,0,0,1.1671955295496896,1
-0.7025606662756229,0.4382028059723778,-0.7161885571693318,0.8440792791039394,-0.022590875248488167,1,1,0,0,2.25360578453833,2
-0.7033958932308109,0.5029158871895214,-0.7161885571693318,0.8440792791039394,-0.022590875248488167,1,0,0,0,2.25360578453833,2
-0.7426515601246518,0.5265610514804001,1.38655867745406,1.399070252266399,-0.022457246938654134,0,0,0,0,1.3561965883215645,1
-0.7393106523038995,0.5427393217846851,-0.7161885571693318,0.8440792791039394,-0.022590875248488167,1,0,0,0,2.25360578453833,2
-0.6766686306647914,0.4083352300260051,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,0,2.012148021909223,2
0.9954557336217985,-2.560999611975948,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,1,0,0,2.1731198636619613,2
1.7446543124255305,0.43322487664798326,-0.5760054081944391,0.566583792522711,-0.022630087736116487,1,0,0,1,1.9837056812223248,2
1.4264328424988617,0.8264812932752323,1.3164671029666135,0.01159281936025158,-0.022677500849626255,1,0,0,1,1.24750051442765,1
1.5467055240459489,1.0903115474681977,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,0,0,1,2.052390982347408,2
-1.009924185784846,0.5551841450956733,1.0010550177731048,-0.8208936403834363,-0.022708236772760453,1,0,0,1,1.216286406541323,1
1.4514896511545046,0.7829244116867718,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,1,2.0926339427855924,2
1.4698646441686434,0.9359957384119341,-0.7161885571693318,5.838998037566071,0.04456646972971734,1,1,0,1,2.9779790724256507,0
0.7073024340819016,1.117690158752373,-0.7161885571693318,1.6765657388476298,-0.022346731132830054,1,0,0,1,2.3743346658528837,2
0.7073024340819016,1.1985815102738,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,1,2.012148021909223,2
-0.9573048876079954,0.5489617334401792,-0.2956391102446535,-0.8208936403834363,-0.022708236772760453,1,1,0,1,1.5732899022206244,2
0.789989902645524,0.25277493863864375,-0.47086804646326946,3.0640431717537773,-0.020597192129894016,1,0,0,1,2.1735889401286954,2
-0.46619143795738854,0.5290500161425974,0.33518506014236404,0.01159281936025158,-0.022677500849626255,1,1,0,1,1.417995848020986,1
1.4205862538125449,-0.3271538276534388,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,1,0,0,2.0926339427855924,2
1.2677397210131214,0.3411331841466642,2.3327949330345863,2.7865476851725464,-0.021218668176909945,0,0,0,0,1.3710197351687083,1
1.3612851399941892,-1.8267550366276017,-0.3657306847320999,-0.5433981538022078,-0.02270126369682387,1,0,0,2,1.6499288110582295,2
1.4381260198714951,-1.8367108952763944,0.15995612392374806,-0.2659026672209769,-0.022691413965261937,1,0,0,2,1.4400770457260585,1
0.40662073021418305,0.4742927935742465,2.0874744223285235,-0.8208936403834363,-0.022708236772760453,0,0,0,2,1.105757138973323,1
-1.172793442046527,0.7742130353690787,-0.7161885571693318,0.566583792522711,-0.022630087736116487,1,0,0,0,2.2133628241001455,2
0.6246149655182792,0.3772231717485328,1.8071081243787381,0.01159281936025158,-0.022677500849626255,0,1,0,0,1.1961677136783428,1
1.5007680415106033,-1.509412042197385,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,0,2.012148021909223,2
-1.0992934699899735,0.8065695759776504,3.13884803964022,0.01159281936025158,-0.022677500849626255,0,1,0,0,1.1032424609818257,1
0.5026718300608155,0.3772231717485328,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,0,2.0926339427855924,2
0.9202853076548689,-3.0799487440441853,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,1,0,0,2.0926339427855924,2
-0.4302766788842998,0.6037189560085301,-0.7161885571693318,1.6765657388476298,-0.022346731132830054,1,1,0,0,2.3743346658528837,2
-0.37431647288669667,0.5016714048584219,-0.7161885571693318,1.6765657388476298,-0.022346731132830054,1,0,0,0,2.3743346658528837,2
-0.9932196466810839,0.5153607105005096,0.4753682091172568,-0.5433981538022078,-0.02270126369682387,1,0,0,0,1.3320652084775435,1
1.5717623327015924,-0.9867294631358505,-0.7161885571693318,1.1215747656851704,-0.022535486137495106,1,1,0,1,2.293848744976515,2
0.48596729095705343,0.3697562777619392,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,1,0,1,2.1731198636619613,2
0.5435979508650326,0.40335730070160875,0.33518506014236404,-0.8208936403834363,-0.022708236772760453,1,0,0,1,1.3377319320952699,1
0.5962172490418836,0.4145576416814992,0.15995612392374806,-0.2659026672209769,-0.022691413965261937,1,0,0,1,1.4400770457260585,1
0.44671162406321224,0.5029158871895214,1.2113297412354438,1.6765657388476298,-0.022346731132830054,1,0,0,1,1.403194129528211,1
1.3211942461451602,1.0106646782778685,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,0,0,1,2.1731198636619613,2
0.9361546198034428,-0.37942208555959245,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,0,0,0,2.1731198636619613,2
1.308665841817339,-1.752086096761669,-0.7862801316567782,-0.8208936403834363,-0.022708236772760453,1,0,0,2,2.1714724095162588,2
1.4423021546474355,-0.5847616701909101,-0.751234344413055,-0.8208936403834363,-0.022708236772760453,1,1,0,2,2.0851619571212314,2
0.9871034640699176,0.6485203199280901,-0.4007764719758231,-0.5433981538022078,-0.02270126369682387,1,0,0,2,1.6751395676405603,2
-0.8353617521505317,0.2789090675917197,-0.4358222592195463,-0.5433981538022078,-0.02270126369682387,1,1,0,2,1.7024218235462036,2
1.2276488271640922,0.5651400037444659,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,1,0,2,2.0926339427855924,2
-1.2379411445511992,0.7555458004025963,-0.7161885571693318,2.7865476851725464,-0.021218668176909945,1,0,0,2,2.5353065076056214,0
1.5258248501662461,-1.9263136231155145,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,1,0,2,2.052390982347408,2
1.5283305310318105,-1.9263136231155145,-0.5409596209507159,1.1215747656851704,-0.022535486137495106,1,1,0,2,2.0118499060291386,2
-0.8879810503273824,0.507893816513916,2.437932294765756,-0.8208936403834363,-0.022708236772760453,0,1,0,2,1.0810874359387674,1
-0.8336912982401554,0.2515304563075442,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,2,2.0926339427855924,2
-1.2237422863130014,0.37846765407963234,-0.7161885571693318,0.01159281936025158,-0.022677500849626255,1,0,0,0,2.1328769032237767,2
-0.49960051616491274,0.2913538909027097,0.6155513580921496,-0.8208936403834363,-0.022708236772760453,1,1,0,0,1.2781110931766573,1
-0.783577680928869,0.524072086818201,-0.2605933230009303,-0.2659026672209769,-0.022691413965261937,1,0,0,0,1.615470829854991,2
-0.844549248657601,0.5962520620219383,3.349122763102559,-0.8208936403834363,-0.022708236772760453,0,1,0,0,1.030496457777831,1
-0.28745286954713367,0.3212214668490824,-0.015272812294867932,1.6765657388476298,-0.022346731132830054,1,0,0,1,1.7023801482489769,2
0.7465581009757426,0.6783878958744646,1.9122454861099079,0.01159281936025158,-0.022677500849626255,0,0,0,1,1.1867687062036327,1
0.9303080311171263,0.5302944984736969,-0.7161885571693318,1.6765657388476298,-0.022346731132830054,1,1,0,1,2.3743346658528837,2
-0.8086344895845123,0.49420451087182826,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,1,0,1,2.012148021909223,2
-0.8036231278533836,0.5029158871895214,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,1,0,1,2.012148021909223,2
-0.844549248657601,0.49793795786512507,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,1,0,1,2.012148021909223,2
-0.8311856173745912,0.5066493341828182,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,1,0,1,2.0926339427855924,2
-0.7936004043911263,0.4854931345541369,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,1,2.012148021909223,2
-0.8052935817637599,0.4817596875608401,0.15995612392374806,-0.5433981538022078,-0.02270126369682387,1,0,0,1,1.4123832563851726,1
-0.3467539833654892,0.6298530849616077,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,1,2.012148021909223,2
0.6805751715158822,0.5041603695206192,1.0361008050168279,-0.2659026672209769,-0.022691413965261937,1,0,0,1,1.2599541267283418,1
-0.8111401704500766,0.49669347553402554,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,1,2.0926339427855924,2
-0.8044583548085718,0.48051520522974056,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,0,0,1,2.052390982347408,2
-0.736804971438335,0.43695832364128007,1.1762839539917207,-0.8208936403834363,-0.022708236772760453,1,1,0,1,1.193415760455152,1
-0.821162893912334,0.5190941574938065,1.2814213157228902,-0.8208936403834363,-0.022708236772760453,1,1,0,1,1.1808866863814496,1
-0.46452098404701225,0.5900296503664424,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,0,0,0,2.052390982347408,2
1.7630293054396688,0.12957118785985425,-0.19050174851348392,-0.8208936403834363,-0.022708236772760453,1,1,0,0,1.5170653777113956,2
-0.28244150781600497,0.39091247739062057,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,0,2.0926339427855924,2
-0.27826537304006455,0.3274438785045765,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,0,0,0,2.1731198636619613,2
0.8593137399261371,0.7903913056733637,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,2,2.0926339427855924,2
1.5049441762865434,-1.9487143050752935,0.05481876219257846,0.8440792791039394,-0.022590875248488167,1,1,0,2,1.588039555487467,2
1.0990238760651239,-0.3346207216400325,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,2,2.012148021909223,2
-0.8420435677920367,0.5265610514804001,1.7370165498912917,0.8440792791039394,-0.022590875248488167,0,0,0,2,1.2707866523324693,1
-1.1535832220772004,0.7020330601653432,1.1762839539917207,0.01159281936025158,-0.022677500849626255,1,0,0,2,1.2650207060824612,1
-0.9506230719664904,0.5738513800621573,0.4753682091172568,-0.5433981538022078,-0.02270126369682387,1,0,0,2,1.3320652084775435,1
1.092342060423619,-0.3308872746467357,-0.7161885571693318,0.566583792522711,-0.022630087736116487,1,1,0,2,2.2133628241001455,2
1.0413932161571444,1.1463132523676463,0.05481876219257846,-0.5433981538022078,-0.02270126369682387,1,1,0,2,1.4462503094618002,1
0.8609841938365133,0.8215033639508359,-0.7161885571693318,0.8440792791039394,-0.022590875248488167,1,0,0,0,2.25360578453833,2
-1.001571916232965,0.6236306733061137,0.6505971453358728,-0.2659026672209769,-0.022691413965261937,1,1,0,0,1.3225408463490198,1
1.4473135163785642,-1.4907448072309026,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,0,2.012148021909223,2
-1.0909412004380925,0.7331451184428155,0.685642932579596,-0.5433981538022078,-0.02270126369682387,1,1,0,0,1.290732833314316,1
-0.8595833338509868,0.5190941574938065,1.3164671029666135,-0.5433981538022078,-0.02270126369682387,1,0,0,0,1.2004250233171727,1
0.7615921861691285,-0.0496342678183875,-0.7161885571693318,1.399070252266399,-0.022457246938654134,1,0,0,0,2.334091705414699,2
-0.5555607221625158,0.15446083448183062,-0.7161885571693318,0.566583792522711,-0.022630087736116487,1,0,0,0,2.2133628241001455,2
-0.813645851315641,0.16192772846842426,0.685642932579596,-0.5433981538022078,-0.02270126369682387,1,0,0,0,1.290732833314316,1
1.491580545003534,-1.1373118251988172,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,0,0,0,2.1731198636619613,2
1.4339498850955548,0.18930633975259972,-0.3657306847320999,-0.8208936403834363,-0.022708236772760453,1,0,0,0,1.6175772657433625,2
-0.9907139658155196,0.3846900657351265,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,0,0,0,2.052390982347408,2
-0.345083529455113,0.26770872661183104,0.019772974948855264,-0.8208936403834363,-0.022708236772760453,1,0,0,0,1.4299983375133718,1
1.0489102587538373,-2.5398434123472664,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,0,0,1,2.052390982347408,2
0.8618194207917015,0.8874609274990773,-0.2605933230009303,-0.2659026672209769,-0.022691413965261937,1,0,0,1,1.615470829854991,2
-0.5998277507874856,0.357311454450951,2.7182985927155414,-0.5433981538022078,-0.02270126369682387,0,0,0,1,1.0849954904854138,1
-1.0600378030961326,0.312510090531391,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,0,0,1,2.052390982347408,2
-0.7000549854100584,0.41331315935040147,0.685642932579596,0.01159281936025158,-0.022677500849626255,1,1,0,1,1.3413498071697794,1
1.5049441762865434,0.7866578586800687,-0.3657306847320999,-0.2659026672209769,-0.022691413965261937,1,0,0,1,1.682280356373097,2
0.515200234388637,0.44815866462116877,4.295359018683085,-0.2659026672209769,-0.022691413965261937,0,0,0,1,1.0310453470510526,1
-0.869606057313244,0.5215831221560038,1.6669249754038453,-0.2659026672209769,-0.022691413965261937,0,0,0,0,1.1866655393770773,1
-0.4169130476012903,0.32868836083567604,0.019772974948855264,2.7865476851725464,-0.021218668176909945,1,0,0,2,1.8017979052668482,2
-0.970668518891005,0.6410534259414982,-0.7161885571693318,0.01159281936025158,-0.022677500849626255,1,0,0,2,2.1328769032237767,2
-0.7543447374972854,0.17686151644161152,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,2,2.0926339427855924,2
-0.7401458792590876,0.15570531681293015,-0.7161885571693318,2.2315567120100868,-0.021970115385260103,1,0,0,2,2.454820586729252,2
1.443137381602624,-0.4503575784322301,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,2,2.0926339427855924,2
0.6204388307423386,0.520338639824906,-0.751234344413055,1.399070252266399,-0.022457246938654134,1,0,0,2,2.4187878702606285,2
-0.7134186166930682,0.24779700931424745,-0.3657306847320999,0.2890883059414825,-0.02265784805142817,1,0,0,2,1.7469834470028316,2
-0.5948163890563569,0.32495491384237923,-0.015272812294867932,-0.8208936403834363,-0.022708236772760453,1,1,0,2,1.4426950408889634,1
0.8409387469119989,-2.972923263569681,-0.3657306847320999,-0.5433981538022078,-0.02270126369682387,1,1,0,2,1.6499288110582295,2
1.530836211897375,-1.5927923583810109,3.419214337590005,-0.2659026672209769,-0.022691413965261937,0,1,0,2,1.0683026597815453,1
1.0756375213198568,0.5726068977310578,-0.6460969826818854,3.0640431717537773,-0.020597192129894016,1,1,0,0,2.425108362815688,2
0.5811831638484973,0.09970361191347973,0.12491033668002485,-0.8208936403834363,-0.022708236772760453,1,0,0,0,1.3952765663781181,1
-0.4453107640776859,0.6335865319549046,-0.7161885571693318,0.01159281936025158,-0.022677500849626255,1,0,0,0,2.1328769032237767,2
-1.3440149678600888,0.30379871421369786,-0.7161885571693318,0.01159281936025158,-0.022677500849626255,1,1,0,0,2.1328769032237767,2
0.592876341221131,0.38717903039732376,2.0524286350848007,-0.2659026672209769,-0.022691413965261937,0,1,0,0,1.152773654884961,1
-1.070895753513578,0.6024744736774323,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,0,2.012148021909223,2
-0.3843391963489541,0.37846765407963234,-0.3657306847320999,-0.8208936403834363,-0.022708236772760453,1,1,0,1,1.6175772657433625,2
-0.2415153870117877,0.30753216120699467,-0.3306848974883767,-0.5433981538022078,-0.02270126369682387,1,1,0,1,1.626537843409385,2
-1.1109866473626069,0.731900636111716,0.33518506014236404,-0.2659026672209769,-0.022691413965261937,1,0,0,0,1.3912412093790807,1
-0.8762878729547491,0.21668495103677518,-0.7161885571693318,2.5090521985913177,-0.02165863952449058,1,0,0,0,2.495063547167437,2
0.6630354054569318,0.5427393217846851,2.122520209572247,-0.8208936403834363,-0.022708236772760453,0,0,0,0,1.1031197456454687,1
-0.961481022383936,0.689588236854355,-0.7161885571693318,0.01159281936025158,-0.022677500849626255,1,1,0,2,2.1328769032237767,2
-1.0049128240537175,0.7393675300983096,-0.7161885571693318,0.8440792791039394,-0.022590875248488167,1,1,0,2,2.25360578453833,2
1.1006943299755,-1.4011420793917826,-0.8914174933879478,-0.2659026672209769,-0.022691413965261937,1,1,0,2,2.672271380322704,0
1.7680406671707976,-1.5007006658796935,0.08986454943630166,0.566583792522711,-0.022630087736116487,1,0,0,2,1.546965277345006,2
-0.9673276110702527,0.5750958623932568,1.456650251941506,0.01159281936025158,-0.022677500849626255,0,0,0,2,1.231394015942822,1
0.5126945535230729,0.48051520522974056,2.437932294765756,-0.5433981538022078,-0.02270126369682387,0,1,0,2,1.1027091846575428,1
0.5728308942966165,0.18930633975259972,0.08986454943630166,0.2890883059414825,-0.02265784805142817,1,0,0,2,1.5188386359387334,2
1.7471599932910948,-0.5623609882311292,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,0,0,2,2.1731198636619613,2
-1.0157707744711628,0.6236306733061137,1.2113297412354438,-0.5433981538022078,-0.02270126369682387,1,1,0,2,1.2129305187447248,1
-1.0366514483508653,0.7717240707068814,0.08986454943630166,-0.8208936403834363,-0.022708236772760453,1,0,0,2,1.4063320703136417,1
-1.009088958829658,0.7505678710782,0.08986454943630166,4.451520604659924,-0.0107588113160615,1,1,0,2,1.9407382570328258,2
1.0472398048434612,-1.218203176720246,-0.6110511954381623,-0.2659026672209769,-0.022691413965261937,1,1,0,2,1.9202007399580465,2
-1.2680093149379712,0.7381230477672118,-0.015272812294867932,-0.8208936403834363,-0.022708236772760453,1,1,0,0,1.4426950408889634,1
0.49682524137449874,0.3013097495515006,-0.6811427699256086,-0.8208936403834363,-0.022708236772760453,1,0,0,0,1.9493562262564004,2
1.3019840261758335,0.5228276044871033,0.08986454943630166,1.6765657388476298,-0.022346731132830054,1,0,0,0,1.6594718429700974,2
1.4882396371827817,-2.104274596462655,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,0,2.012148021909223,2
1.0990238760651239,1.1948480632805032,0.33518506014236404,0.2890883059414825,-0.02265784805142817,1,1,0,0,1.4447504866628915,1
0.6438251854876054,0.6447868729347951,-0.2605933230009303,-0.2659026672209769,-0.022691413965261937,1,0,0,0,1.615470829854991,2
0.5486093125961614,0.5016714048584219,2.648207018228095,0.2890883059414825,-0.02265784805142817,0,0,0,0,1.1533209425479298,1
-1.2663388610275947,0.6149192969884205,0.08986454943630166,-0.8208936403834363,-0.022708236772760453,1,0,0,0,1.4063320703136417,1
0.45339343970471724,0.23535218600325924,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,1,0,1,2.1731198636619613,2
0.9186148537444928,-0.37319967390409836,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,1,2.012148021909223,2
0.7657683209450691,1.0753777594950105,1.1762839539917207,-0.8208936403834363,-0.022708236772760453,1,1,0,1,1.193415760455152,1
1.279432898385755,0.5502062157712787,-0.7161885571693318,0.2890883059414825,-0.02265784805142817,1,0,0,1,2.1731198636619613,2
-0.4912482466130317,0.14077152883974292,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,1,0,1,2.0926339427855924,2
-0.5597368569384564,0.37846765407963234,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,1,0,1,2.052390982347408,2
0.48596729095705343,0.5352724277980915,3.4893059120774517,4.451520604659924,-0.0107588113160615,0,0,0,1,1.4131230611839238,1
-1.1293616403767455,0.7879023410111664,-0.12041017402603753,-0.5433981538022078,-0.02270126369682387,1,1,0,1,1.5145684423041872,2
0.8751830520747113,-2.9940794631983625,-0.7161885571693318,-0.2659026672209769,-0.022691413965261937,1,0,0,0,2.0926339427855924,2
-0.7484981488109687,0.17686151644161152,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,1,0,2,2.012148021909223,2
-1.3874467695298702,0.23286322134106194,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,0,0,2,2.052390982347408,2
0.6312967811597839,0.38717903039732376,-0.08536438678231432,3.619034144916234,-0.01847932614413363,1,1,0,2,1.9404930850483597,2
0.9929500527562344,-1.1124221785768391,-0.6110511954381623,-0.5433981538022078,-0.02270126369682387,1,1,0,2,1.8832738026511606,2
1.477381686765336,-2.0495173738943038,-0.7161885571693318,-0.8208936403834363,-0.022708236772760453,1,0,0,0,2.012148021909223,2
0.4266661771386978,0.5004269225273223,-0.7161885571693318,0.01159281936025158,-0.022677500849626255,1,0,0,0,2.1328769032237767,2
-0.8812992346858776,0.5166051928316091,-0.7161885571693318,-0.5433981538022078,-0.02270126369682387,1,1,0,0,2.052390982347408,2
-0.8863105964170063,0.536516910129191,-0.7161885571693318,0.566583792522711,-0.022630087736116487,1,0,0,0,2.2133628241001455,2
